datetime,open,high,low,close,volume
2021-09-30 12:00:00,2962.72,3030.89,2958.97,3007.45,138830.853
2021-09-30 13:00:00,3007.45,3015.5,2964.29,2973.33,124423.539
2021-09-30 14:00:00,2973.22,2984.73,2951.24,2977.68,82805.667
2021-09-30 15:00:00,2977.69,3014.0,2967.94,2984.98,111594.578
2021-09-30 16:00:00,2984.98,2997.0,2963.4,2982.11,72313.351
2021-09-30 17:00:00,2982.12,3004.76,2973.85,2993.89,69513.367
2021-09-30 18:00:00,2993.89,3047.0,2989.51,3035.24,99994.649
2021-09-30 19:00:00,3035.25,3042.59,2990.06,2990.86,67064.986
2021-09-30 20:00:00,2990.92,3014.1,2953.46,2970.77,88005.478
2021-09-30 21:00:00,2970.68,3008.89,2965.0,3003.02,43350.448
2021-09-30 22:00:00,3003.02,3020.93,2991.75,3002.12,43774.445
2021-09-30 23:00:00,3002.11,3011.22,2982.56,2999.45,45838.114
2021-10-01 00:00:00,2999.45,3040.54,2995.88,3017.92,95715.822
2021-10-01 01:00:00,3017.91,3028.59,2996.0,3020.45,55313.076
2021-10-01 02:00:00,3020.45,3028.17,2974.77,2987.79,62175.951
2021-10-01 03:00:00,2987.8,3009.95,2967.1,3000.19,59710.815
2021-10-01 04:00:00,3000.52,3017.42,2987.0,2998.3,47804.664
2021-10-01 05:00:00,2998.43,3019.44,2990.33,3015.94,44263.843
2021-10-01 06:00:00,3016.0,3028.0,3003.31,3024.32,59414.52
2021-10-01 07:00:00,3024.32,3096.95,3013.0,3089.65,184722.048
2021-10-01 08:00:00,3089.78,3125.0,3089.77,3120.04,145923.44
2021-10-01 09:00:00,3119.89,3137.12,3107.18,3114.04,83554.421
2021-10-01 10:00:00,3114.05,3250.0,3105.5,3205.78,389530.879
2021-10-01 11:00:00,3205.94,3248.16,3200.01,3235.38,131916.895
2021-10-01 12:00:00,3235.38,3279.91,3218.01,3222.29,179277.036
2021-10-01 13:00:00,3222.28,3233.74,3200.0,3200.24,88693.58
2021-10-01 14:00:00,3200.22,3225.92,3176.06,3211.55,134765.653
2021-10-01 15:00:00,3211.55,3241.41,3205.64,3235.99,74738.299
2021-10-01 16:00:00,3235.99,3277.99,3222.88,3275.01,117129.76
2021-10-01 17:00:00,3275.01,3285.0,3259.81,3274.43,61571.154
2021-10-01 18:00:00,3274.43,3298.88,3253.0,3291.32,75583.793
2021-10-01 19:00:00,3291.32,3321.0,3282.1,3296.8,75615.77
2021-10-01 20:00:00,3296.82,3315.0,3275.17,3289.32,74087.337
2021-10-01 21:00:00,3289.33,3331.56,3280.72,3323.66,67641.511
2021-10-01 22:00:00,3323.84,3325.6,3270.0,3285.97,69376.908
2021-10-01 23:00:00,3285.96,3309.95,3279.18,3308.58,35675.001
2021-10-02 00:00:00,3308.59,3318.6,3273.82,3293.72,68741.903
2021-10-02 01:00:00,3293.72,3345.0,3282.41,3296.07,92686.604
2021-10-02 02:00:00,3296.07,3309.95,3286.01,3290.21,37302.84
2021-10-02 03:00:00,3290.21,3295.47,3261.34,3267.18,51315.895
2021-10-02 04:00:00,3267.34,3280.0,3257.05,3272.44,37596.295
2021-10-02 05:00:00,3272.8,3298.0,3265.58,3280.01,44480.473
2021-10-02 06:00:00,3280.15,3293.35,3272.14,3283.52,31039.223
2021-10-02 07:00:00,3283.39,3292.97,3276.0,3279.07,35313.514
2021-10-02 08:00:00,3279.14,3289.76,3263.17,3284.4,39519.14
2021-10-02 09:00:00,3284.61,3319.0,3281.7,3299.2,55229.053
2021-10-02 10:00:00,3299.19,3299.53,3276.02,3284.6,37240.709
2021-10-02 11:00:00,3284.6,3299.88,3267.0,3296.35,40370.476
2021-10-02 12:00:00,3296.35,3309.9,3288.43,3299.86,45984.016
2021-10-02 13:00:00,3299.86,3350.0,3292.93,3313.6,131691.5
2021-10-02 14:00:00,3313.59,3376.92,3312.43,3367.63,140008.706
2021-10-02 15:00:00,3367.63,3399.0,3356.99,3386.4,109894.509
2021-10-02 16:00:00,3386.26,3434.69,3370.17,3433.65,138793.179
2021-10-02 17:00:00,3433.65,3446.5,3416.09,3429.01,78073.458
2021-10-02 18:00:00,3429.02,3443.96,3410.0,3438.16,58386.582
2021-10-02 19:00:00,3438.03,3467.29,3436.71,3467.02,61940.315
2021-10-02 20:00:00,3467.02,3468.0,3420.44,3426.01,54955.551
2021-10-02 21:00:00,3426.01,3450.0,3425.48,3447.56,24018.412
2021-10-02 22:00:00,3447.57,3471.58,3422.09,3423.22,58863.368
2021-10-02 23:00:00,3423.21,3434.78,3365.01,3387.25,113893.164
2021-10-03 00:00:00,3387.24,3412.0,3340.0,3364.77,107293.306
2021-10-03 01:00:00,3364.88,3398.0,3360.0,3388.07,57735.957
2021-10-03 02:00:00,3388.36,3425.0,3384.52,3399.49,58067.515
2021-10-03 03:00:00,3399.5,3408.69,3381.18,3405.72,43844.365
2021-10-03 04:00:00,3405.81,3409.69,3392.44,3398.68,27078.554
2021-10-03 05:00:00,3398.68,3427.66,3394.2,3418.65,38984.978
2021-10-03 06:00:00,3418.65,3419.06,3404.06,3412.53,28186.49
2021-10-03 07:00:00,3412.49,3413.43,3387.75,3392.92,32904.905
2021-10-03 08:00:00,3392.92,3414.84,3389.5,3392.19,32070.364
2021-10-03 09:00:00,3392.2,3394.5,3370.0,3391.65,61844.291
2021-10-03 10:00:00,3391.58,3408.0,3378.8,3391.15,39031.142
2021-10-03 11:00:00,3391.23,3422.97,3386.45,3414.11,44835.882
2021-10-03 12:00:00,3414.11,3425.75,3401.07,3408.7,36085.455
2021-10-03 13:00:00,3408.71,3448.66,3401.53,3436.44,75060.521
2021-10-03 14:00:00,3436.45,3440.44,3415.22,3425.41,38829.526
2021-10-03 15:00:00,3425.41,3428.0,3392.65,3403.82,48685.619
2021-10-03 16:00:00,3403.81,3427.49,3400.45,3419.88,41351.698
2021-10-03 17:00:00,3419.87,3488.0,3403.58,3465.15,127153.575
2021-10-03 18:00:00,3465.47,3487.3,3442.5,3464.69,96486.781
2021-10-03 19:00:00,3464.69,3489.22,3461.58,3468.5,39701.568
2021-10-03 20:00:00,3468.79,3474.31,3421.53,3422.22,53782.448
2021-10-03 21:00:00,3422.22,3427.53,3381.23,3392.26,88534.628
2021-10-03 22:00:00,3392.25,3435.68,3388.0,3409.03,60929.885
2021-10-03 23:00:00,3409.32,3434.44,3400.06,3418.25,35525.156
2021-10-04 00:00:00,3418.21,3426.35,3362.07,3367.84,65757.55
2021-10-04 01:00:00,3368.14,3397.96,3350.0,3376.43,74517.064
2021-10-04 02:00:00,3376.62,3382.54,3353.0,3357.2,37982.771
